Series Name,Series Code,Country Name,Country Code,1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Singapore,SGP,109.3276515,106.939121,101.4660012,103.7258442,105.6571726,106.9260035,103.4137757,101.8328044,99.41560132,100.1954343,99.69993068,97.36208918,97.02873468,90.4260104,88.96616382,89.94926766,86.79801062,87.8664545,90.12179876,83.84888569,83.30094328,83.78848416,85.58035549,78.69496927,83.17147567,87.70839928,83.79037607,82.35016847,72.48955299,73.63942767,70.19403604,70.17897673,69.21844735,79.21482577,76.59588077,73.94961737,73.20910417,76.57163055,77.52825269,76.70695275
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,108.2783387,102.4932894,103.2550895,104.525325,94.82327619,97.86847134,110.649719,109.4061489,110.607851,104.3994262,102.5679904,108.0260713,107.2313504,101.8973032,102.7368703,104.588144,103.9778203,101.1193268,102.8302571,101.483025,101.4525442,100.9138051,96.33363109,95.76646167,96.57289161
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,102.2497396,101.2491101,101.1384661,101.6934384,104.3336731,103.6679159,101.0408541,99.01200321,100.3167663,101.4446368,100.6375993,100.0478353,101.2978443,101.926685,98.13118035,98.56510066,98.16439104,95.78198633,94.44067761,92.6010012
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Solomon Islands,SLB,..,..,..,..,..,..,142.392638,126.557377,133.6714976,117.9503106,129.1860465,138.1743869,123.1171548,127.4806801,138.2808399,134.6405229,..,..,..,..,..,..,126.9221659,116.4830322,106.4166309,114.5424984,119.3788355,110.4128443,105.2692693,111.4368144,120.5345397,121.0974592,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Somalia,SOM,114.4185188,113.8100671,138.9534749,130.2652321,151.2224983,155.3073815,143.5510131,142.082094,149.0572494,146.4908089,112.9767595,122.4313148,124.5241562,117.3622725,137.2137895,127.9546576,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,South Africa,ZAF,102.3912581,101.1844544,95.14271974,93.48719337,90.83623478,92.20461719,101.9468484,100.40163,96.39079988,98.23932553,91.42744312,91.47573709,90.39642008,93.71432797,94.85650262,94.69279629,95.85472396,96.07998478,95.4730635,97.82058025,99.33974143,98.5068018,98.87060048,98.88650812,97.47146761,97.12001386,96.05197755,96.2029632,97.63170876,100.1438417,100.2557871,101.729477,101.3353863,101.6205141,99.59448525,98.7585189,99.19074869,101.4519407,102.2990776,101.4972107
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.71586287,124.8187261,101.8763897,97.63604526
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Spain,ESP,104.2386771,104.8454349,102.5617647,99.8694708,100.3312454,102.872946,102.6936815,102.4502859,101.4814222,98.78914604,98.99359499,98.82813394,100.7448461,101.9827333,104.0546371,104.0425019,103.8386592,103.4820964,101.4053645,100.8784239,100.9666106,100.0915999,99.78476939,100.4977962,101.9435788,103.0054932,102.3497272,102.0285925,102.2167543,103.8546818,104.9995379,105.9153311,105.9909864,105.1249524,101.1503616,101.3049813,100.2458781,98.53118103,96.74454247,97.57048428
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Sri Lanka,LKA,107.4688641,102.3342052,96.34136292,104.7744053,112.0430641,122.5803057,116.0767014,118.9010258,115.1026719,105.9396667,111.9531948,111.6111526,110.5041098,110.7603319,109.496568,107.8823061,110.1137386,109.2630084,109.5455046,111.8050231,110.4397908,108.9272882,107.0613171,106.0073518,107.7840689,110.6050399,106.2362246,106.5084714,106.0292417,108.8211394,108.930227,111.0041243,110.3765123,113.6860694,106.492409,107.259247,113.1908993,111.859117,108.6169957,108.0733581
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Sudan,SDN,..,107.9186169,107.2533701,107.294179,109.3996512,112.5650707,114.0335114,114.4829245,110.6419172,108.009925,106.1347121,103.4818969,105.6119074,103.8967786,104.002429,103.0446773,108.4012772,109.1781304,103.0052899,105.2290969,104.8335357,108.2964501,107.1713534,108.4709487,109.1555486,97.43512034,101.3976048,103.4383908,102.3419061,102.2743897,109.2237051,107.5975886,100.7799501,95.49398061,104.0294326,97.48861299,97.97640615,106.2826174,106.0474045,103.1605652
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Suriname,SUR,105.6989247,100.1978239,106.8642746,102.3113528,100.3192848,105.4094855,113.947472,115.4073103,114.6899049,105.4215125,103.1606069,100.1066218,94.55528907,95.07278835,90.1238664,102.3976307,109.9509257,105.1079255,101.8300295,103.4615953,104.3571487,107.410906,109.6014447,121.3761111,106.4021343,113.4702464,130.8555585,120.7977997,125.8099989,122.0095532,114.7343714,83.15037191,93.12740355,95.34955661,99.67099079,85.86675561,86.29407971,94.33491542,102.5499087,107.9565167
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Sweden,SWE,99.46707751,100.8350277,100.8260522,98.34591003,100.1493056,100.9778942,99.46673808,99.77830129,97.44331651,96.0409386,97.94787539,96.59679566,97.83307848,98.0630791,99.22206794,99.36481683,98.31822689,98.27760717,96.62566832,95.94578869,93.62134084,93.82202611,93.05082404,93.68926615,93.93369719,94.13151299,93.76828496,93.68346955,93.65951732,92.39999073,92.82745949,92.40949172,93.02364869,93.73293592,94.23869602,94.53246227,95.29573697,95.06874186,95.49230499,95.68435598
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Switzerland,CHE,..,..,..,..,..,102.0898026,99.22255558,99.2204176,100.8642846,96.93127551,97.16670135,98.98194725,98.45972793,98.44270036,98.47761486,99.48251164,98.25384358,97.00962704,95.62053755,95.5459618,95.73165694,96.18845815,94.88971959,95.46267782,95.25039304,93.86979162,94.38501857,93.27905997,93.31301492,91.05047438,92.74887137,91.5354969,88.70357616,89.45706767,92.46925784,89.32083851,91.56516995,89.61514319,87.94666621,88.31269351
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Syrian Arab Republic,SYR,112.7545172,115.0086114,122.8896962,116.6672308,117.1545611,117.5020639,117.6284324,111.1972471,113.6501003,111.7747079,112.8326423,111.1713472,113.4958758,109.3620586,104.8786701,99.6116693,107.6687294,111.3750235,113.038634,112.3305427,106.8971496,106.2622221,101.3814952,100.3665029,99.6748839,93.19246792,93.85693255,92.46986334,95.09804378,99.75751644,101.2368072,99.218733,99.1895857,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,111.0465116,112.8985507,107.2702332,99.03846154,102.8748068,113.0865839,111.5819288,106.3499409,103.4581924,106.6583853,109.0944259,101.4320499,102.1506295,110.370171,110.631048,110.1127435,111.5948653,125.8069617,133.9655092,148.0735135,154.9920359,139.3304622,143.6181551,146.8898361,148.3666063,150.4627581,135.8037985
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,124.8334824,123.3770884,126.9117396,129.724503,123.0109876,117.4329747,112.0063424,109.4714124,112.6221689,110.3246771,106.7610352,104.277124,102.2595801,104.2484213,106.4145303,105.2537331,107.9045572,112.7652928,112.140442,108.9041552,110.3835705,115.2823191,111.8264599,113.418203,110.3741574
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Thailand,THA,104.6119356,102.4698412,105.4193308,104.2275706,106.7257114,106.25617,106.2739032,101.7125155,107.1620833,104.2664993,102.7279697,97.96726128,99.43996251,101.3895336,102.5638774,107.5185079,106.5425159,104.0096944,104.1115216,104.7647252,106.6914927,106.2373063,98.57766991,84.365888,87.82919028,91.61745883,93.76660075,93.67823782,93.64771543,95.46815187,101.0484333,96.7362664,92.12868185,97.60417607,90.39218293,94.2781795,97.96558631,98.94826054,97.17123951,93.22207409
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,229.9984241,237.9795768,251.5254051,197.9648552,137.5263347,115.2227322,113.6651656,120.3677443,116.7557304,131.4950509,125.5533262,122.928785,119.2113744,116.5739988,126.1458891
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Togo,TGO,110.2872698,99.22242972,110.9937753,112.9032237,126.233207,105.2894629,106.7304001,108.5185211,101.2679942,102.1032503,108.7007312,111.7038665,109.3766626,108.9362397,109.1727997,111.8613705,108.0907962,109.2171052,107.7107162,103.7059335,104.972641,110.8583514,115.8305311,113.6151378,110.1401494,113.2222724,114.6829035,112.5586335,115.7478753,119.3046384,118.6107026,117.9159476,116.5720273,116.4426016,115.6064808,117.1451307,116.8954108,113.8339485,119.6160964,118.4214824
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Tonga,TON,129.4882792,129.6946962,123.3112135,139.0830867,143.7249588,137.6563402,141.8699112,137.036916,150.512885,136.346997,142.1021419,144.1634565,133.6788498,144.0126261,137.7023947,131.2253663,137.6554734,125.3468875,127.6553451,128.9164774,138.3626567,138.0251751,130.5325713,139.6997737,119.9107602,124.5791,132.1137376,137.0074124,137.2421425,137.25874,138.9668146,137.1181396,145.7518219,136.2176878,149.9672393,147.8397643,145.3792387,143.7457657,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Tunisia,TUN,101.872057,104.9301604,108.4310416,107.774065,102.9876797,105.3636492,108.4670831,110.5299309,108.3555336,111.3654794,106.0299503,107.119714,100.9893843,99.63974782,103.3159887,107.0471629,104.9547752,106.9299129,107.5202892,102.9398374,103.905746,101.5016023,102.272549,102.9398852,101.9470308,103.362518,103.9185422,103.7724838,103.4232034,102.5060121,100.3866638,101.8838359,101.9032509,103.047525,102.7019012,104.8004504,107.2169968,109.2127856,109.3164999,110.9858893
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Turkey,TUR,106.8104251,105.8066084,106.8919814,103.1417915,102.663691,106.7659542,104.6677636,103.1528183,104.0846266,104.0668997,103.1055263,102.789584,102.1766042,98.89889301,101.5778367,104.2127898,102.7937514,102.9528942,105.6694821,99.02158993,104.4594197,106.2839986,105.8068882,99.13767283,100.2459008,103.1030538,96.24299043,98.53914974,101.1152051,102.6187206,103.4015786,104.8502726,104.8491362,104.2538078,100.7851292,105.0016013,108.1381252,104.9105781,105.8058142,103.8854347
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.13559322,..,76.67664671,..,..,100.8279797,125.858288,138.1473133,127.3555993,85.43720659,95.47354042,84.35689213,94.30358219,97.8796058,82.7500168,61.82960316,63.30591111,76.31738832,70.64466855,68.15957164,68.83521299,71.1350911,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Uganda,UGA,102.2650217,98.21844482,98.64583333,105.2096432,98.12998913,106.5884092,105.9822029,109.1389208,104.9843773,101.6327342,101.2698067,102.4281679,109.7961931,110.2046957,110.1388271,112.128102,114.4733412,115.5299664,114.1147886,110.3582962,109.0391612,111.4632603,107.4395396,110.7658268,111.5215624,111.4462148,112.2938115,113.8512358,113.8122768,110.0663247,110.6348855,113.082459,113.3272796,107.6979835,112.2087913,111.4562277,114.9012923,112.9050491,110.3004763,109.9760147
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100.0651933,101.0770059,97.82928133,98.00904078,100.3129363,103.1663051,103.0831975,102.5527809,103.0589638,102.2740339,94.54412561,94.96854236,98.37357363,95.61976883,97.43065115,92.48651891,99.16253636,102.8471772,105.5185638,107.9878193,101.6747231,104.0332757,106.6091227,120.9568233,109.2362261,103.5058589
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.54612927,94.06496405,90.45377106,89.48709211,84.38225521,82.21504114,92.02995787,90.77776662,94.15530863,85.83304205,72.23465062,64.49838771,64.27809614,69.82015115
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,United Kingdom,GBR,101.6754881,101.1040171,99.31652113,98.71426397,99.64413289,97.86203248,97.23365702,98.13556629,99.05644741,100.0568621,98.91423487,100.5866226,100.9144545,103.2014657,103.5747183,101.8139456,100.3692698,100.7005022,100.3543246,100.0210713,99.72616436,99.83112392,99.59536286,100.7949801,101.553148,101.8433962,102.3047362,102.7953643,102.4022901,102.6259245,102.5687651,102.4092631,102.4764979,102.8651158,102.1871339,102.6057725,101.5394523,101.979795,102.0180263,102.0048861
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,United States,USA,99.05395332,100.0868668,101.107073,101.0763945,100.8565644,100.456104,100.389915,100.5971317,101.4194628,102.5422372,102.6230959,102.8728224,102.9725575,102.0826142,101.5331514,101.3020126,100.4634726,100.5312496,100.9474731,101.2654139,101.1711547,101.1897976,101.1845249,101.7901418,102.656464,103.6538948,103.4709952,103.8848869,104.3755489,105.0441844,105.5078669,105.5640389,104.9631172,104.9126132,102.7425144,103.4258504,103.7375807,103.5014105,102.947635,102.9235737
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Uruguay,URY,103.4976615,100.5193711,102.7621015,102.3076065,104.3339226,105.5984556,103.827234,102.9649244,97.91499188,94.79483283,94.34351706,94.05356174,97.55725439,95.67803693,94.20582359,94.56422537,97.16756814,99.177894,100.4329351,100.6152129,100.1040492,100.1884769,102.7907016,102.8001942,103.1911428,103.3175403,102.7001941,98.78572234,96.89435931,97.25209688,98.06965669,101.3765657,101.0294733,104.8020471,99.19598775,99.01304812,100.4027352,103.2218953,103.0115736,102.0023008
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,118.96338,103.8627572,116.1500744,96.8139841,103.7766502,100.1376478,106.4879704,102.9637962,100.3002207,100.2634897,96.93685662,99.57022639,98.53426179,93.3057615,92.44390506,90.80692577,94.44631454,96.85810756,97.41111835,100.4807017,96.85348636,98.18652371,105.1495628,104.2875173,104.0052593
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Vanuatu,VUT,..,..,..,..,..,..,..,..,112.7204697,104.5647164,120.3491918,130.0495712,128.4720289,124.6003094,125.5039962,125.8602093,115.1329825,109.6668315,109.236017,108.357168,108.7327918,107.1592859,98.26644182,110.1590529,116.4777983,108.7978419,111.8596585,107.0772009,105.0150947,107.506801,109.4071568,106.996071,106.8631087,112.4563767,107.1668791,106.1123218,105.6255556,101.7510184,103.4721581,100.835556
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,"Venezuela, RB",VEN,93.09849382,99.25368338,106.8157582,111.1488023,98.70602605,93.04900625,95.07314118,102.6161008,91.6905299,91.96728939,93.9475939,100.4273353,101.9345384,106.6616746,86.96444747,80.73406508,94.87363289,102.5557413,100.2228499,91.43593978,94.70885092,84.81309777,92.72701519,101.75842,96.24681268,88.36878223,96.67000489,87.70856955,82.87022856,82.97074847,80.81002427,85.62834834,93.93801776,90.18567437,102.3778919,89.07607955,89.75209238,98.06153888,104.7478047,114.7031588
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,109.9736157,108.7957498,111.0598906,110.2057466,109.2384707,105.1168737,104.0856935,108.7667018,109.4469407,109.0955553,110.968772,108.1390706,107.3046418,102.8549147,103.5741004,101.8320714,107.2186013,110.9814386,113.554415,103.3158607,102.8799932,113.5696348,113.6440957,109.4885496,108.2126564,104.1328043,96.49669272,97.84195463,96.72499451
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,157.3699574,157.2407701,157.2413186,155.7449864,152.8836226,161.1514329,146.6060831,151.9594375,149.3784802,150.4359879,158.6852074,158.9966472,160.0211808,158.4438229,152.1510452,152.4187557,143.7221618,137.4930724,139.2644999,137.9304264,139.6096134
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,104.956458,119.2242182,119.5009551,125.6367335,116.6789495,119.583716,108.9269173,108.8132747,120.6188782,102.3252204,92.62100785,99.09855057,100.7281123,101.5046228,99.08168161,94.97964938,99.55907363,107.3165621,105.5708104,111.4210762,104.3954799,102.3786078,111.6342079,107.7928526,106.8691593
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.84905144,95.27240041,98.93489547,103.6315878,102.4187022
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Zimbabwe,ZWE,101.6686498,97.63685018,98.8225733,97.96375609,100.8611308,103.155632,106.4801907,105.2941282,103.0310055,100.2438585,99.80212725,97.47153195,97.25917513,96.61965709,98.37797652,99.92556083,103.2846103,109.2579675,101.727831,101.9195492,102.6841054,99.8094748,107.0145188,101.7278718,96.10550029,97.74790202,97.98004679,103.1377538,105.65787,107.1000106,108.9464109,110.9083117,108.6021578,126.5879397,125.58775,128.3086109,123.1544994,128.6431671,118.1386886,115.7172385
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
